time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-26 00:00:00+00:00,1,1,,
2024-12-27 00:00:00+00:00,3,3,,
2024-12-28 00:00:00+00:00,1,1,,
2024-12-31 00:00:00+00:00,1,1,,
2025-01-01 00:00:00+00:00,1,1,,
2025-01-03 00:00:00+00:00,4,2,,
